domain	fold	split	duplicate_type	duplicate_key	count	sequence_ids
Pdomain	Red	train	cleaned_sequence	f6a9799f2cd23a7692f29c6ee755ecf98d851075	3	Cruci_CruV_146,Cruci_CruV_147,Cruci_CruV_148
Pdomain	Red	train	cleaned_sequence	0ade6f2e976ce01eb8a66667ade0ca97de278bf3	2	Cruci_CruV-692,Cruci_CruV-693
Pdomain	Red	train	cleaned_sequence	df19410097bc7f256b8d84d8b9cc5e6bd6bb7731	2	Cruci_CruV_250,Cruci_CruV_251
Pdomain	Red	train	cleaned_sequence	992ca6da18740fc9ec03b8415b0a4c51838f15e2	4	Cruci_PB_KX388527,Cruci_PB_KX388528,Cruci_PB_KX388529,Cruci_PB_KX388530
Pdomain	Red	train	cleaned_sequence	e1fab80a19bdf472731b4d7a74eed667680df132	2	Cruci_CruV_164,Cruci_CruV_162
Pdomain	Red	train	cleaned_sequence	3811760cc0264f04bf593b17f6e9e02b3d09e10a	5	Cruci_CruV_272,Cruci_CruV_277,Cruci_CruV_281,Cruci_CruV_282,Cruci_CruV_364
Pdomain	Red	train	cleaned_sequence	fa29a9127314d988245231f40df533edc5946994	2	Ribo_ND_025226,Ribo_JAAOEH010001932.1
Pdomain	Red	train	cleaned_sequence	14475ae28a8a601a33650ed40818ecd5a6c49c10	2	Ribo_ND_019228,Ribo_NC_033161
Pdomain	Red	train	cleaned_sequence	ae8e2b91498f600ff352722c012edc7f2cffd532	2	Ribo_ND_025095,Ribo_JAAOEH010001771.1
Pdomain	Red	train	cleaned_sequence	0cf3e87e1ffe6fdabe75ad4ec82609b9a16e4c5b	2	Cruci_PB_KX388514,Cruci_PB_KX388515
Pdomain	Red	train	cleaned_sequence	897a96a2002dcada5e4bb9ebedd8f25e01e68529	2	Cruci_CruV_501,Cruci_CruV_509
Pdomain	Red	train	cleaned_sequence	3531102135eeb5780b284338edf93f3f11b18da8	2	Cruci_CruV_409,Cruci_CruV_410
Pdomain	Red	train	cleaned_sequence	0f37ccda126db907ca9d3e28b484bef29a876196	2	Ribo_JAAOEH010001845.1,Ribo_ND_025152
Pdomain	Red	train	cleaned_sequence	b99d345c7089134c9109250122307d4690657a00	2	Cruci_CruCGE_436,Cruci_CruV_434
Pdomain	Red	train	cleaned_sequence	35bfb1706481d411a5e0aa32f674364292ac24fc	2	Cruci_CruV-635,Cruci_CruV-636
Pdomain	Red	train	cleaned_sequence	d46ca2dfa11b5c16d72c709a8d0715b379c4f574	2	Cruci_CruV-826,Cruci_CruV-827
Pdomain	Red	train	cleaned_sequence	8938deba9b7b081d33e406b87a4b3d131d911c2a	2	Cruci_CruV-778,Cruci_CruV-779
Pdomain	Red	train	cleaned_sequence	79ed4ddfa63a2e7ffdc504f183c905c3bdb5003d	3	Cruci_CruV_453,Cruci_CruV_455,Cruci_CruV_456
Pdomain	Red	train	cleaned_sequence	9ae7330fa6492d3430d06e99dfe7927babf2742a	2	Ribo_ND_018983,Ribo_NC_032884
Pdomain	Red	train	cleaned_sequence	78ef964ccf17978c0224bf94340c940dec2981d1	2	Cruci_CruV-915,Cruci_CruV-916
Pdomain	Red	train	cleaned_sequence	27b0a036c674355bf13cca380178a1e22df85126	2	Cruci_CruV-883,Cruci_CruV-884
Pdomain	Red	train	cleaned_sequence	53ab51053125c55e2cc336d23c5dda4d27d1de15	2	Cruci_CruV-965,Cruci_CruV-966
Pdomain	Red	test	cleaned_sequence	d3d681458f5759bb1c6eab346ba67562c97e04ec	2	Ribo_ND_015828,Ribo_tomREF_NC_003633
Pdomain	Red	test	cleaned_sequence	d4601d9973a1e59c31b6716f7828de7c383d4d96	2	Ribo_ND_015659,Ribo_Melon_necrotic_spot_virus_NC_001504
Pdomain	Red	test	cleaned_sequence	c10b19201bd0a679d2f418f35d2bd4e78ad376c8	2	Ribo_tomREF_NC_000939,Ribo_ND_017058
Pdomain	Red	test	cleaned_sequence	a74b31382c382fdff125a537f756858c2f6df027	2	Ribo_ND_015690,Ribo_Galinsoga_Mosaic_Virus
Pdomain	Red	test	cleaned_sequence	12859b09cf740a0f5371494906a30ed7cbe224b8	2	Ribo_tomREF_NC_009533,Ribo_ND_016202
Pdomain	Red	test	cleaned_sequence	8ee11d2f2a060704fbadc5d843ab800ff3b1d62d	2	Ribo_tomREF_NC_005286,Ribo_ND_015995
Pdomain	Red	test	cleaned_sequence	5038a894bcca4d68f4e23c5a66a715b40f45fc41	2	Ribo_ND_019888,Ribo_tomREF_NC_007733
Pdomain	Red	test	cleaned_sequence	7d4110c96a1b2dce9aa1ea23b2142ed557cd81e6	2	Ribo_tomREF_NC_002187,Ribo_ND_015723
Pdomain	Red	test	cleaned_sequence	e50c5ed1726cea0c56cbfc3e8553c0c371d46c9c	2	Ribo_ND_017053,Ribo_Turnip_Crinkle_Virus_NC_003821
Pdomain	Red	test	cleaned_sequence	c42b36c5fec7a0f30436e3b62118b6334a66191b	2	Ribo_ND_015665,Ribo_tomREF_NC_001600
Pdomain	Red	test	cleaned_sequence	28a977253af283194d55b27df6a286533056bf2b	2	Ribo_Hibiscus_chlorotic_ringspot_virus_X86448,Ribo_ND_015813
Pdomain	Yellow	train	cleaned_sequence	f7158332da8a9b19b1aa09f75187ca9666f87e8f	2	Cruci_CruV-887,Cruci_CruV-888
Pdomain	Yellow	train	cleaned_sequence	b9c42664e72f53617c00eb2ea517d510fc468426	2	Ribo_ND_018979,Ribo_NC_032880
Pdomain	Yellow	train	cleaned_sequence	3b758ed8a749e3fbee9e351714b5fced37eaa582	2	Cruci_PB_KX388498,Cruci_PB_KX388499
Pdomain	Yellow	train	cleaned_sequence	36967454fc32a44c273ca7f9880937df864eb39a	2	Cruci_PB_KX388500,Cruci_PB_KX388501
Pdomain	Yellow	train	cleaned_sequence	0dec73970bcc0b42e7bd4be9f1a8d797c6db1bef	2	Cruci_CruV_349,Cruci_CruV_353
Pdomain	Yellow	train	cleaned_sequence	6fbded8f175601138d1d59258d43dbefc937f9f3	2	Cruci_CruV-701,Cruci_CruV-702
Pdomain	Yellow	train	cleaned_sequence	73b9246dea75cfe3ab2cf079bd0435fe3463d29b	2	Cruci_CruV-629,Cruci_CruV-630
Pdomain	Yellow	train	cleaned_sequence	f789d99220b087488f75da00cc4b1b2eed0ff561	2	Cruci_CruV-583,Cruci_CruV-584
Pdomain	Yellow	train	cleaned_sequence	bccd5dc968b42e800e97f960b4b34437e4a08c8a	2	Cruci_CruV_310,Cruci_CruV_311
Pdomain	Yellow	train	cleaned_sequence	6a955ac18294216e852c6b024be881ce6cb8bb02	2	Cruci_CruV-598,Cruci_CruV-608
Pdomain	Yellow	train	cleaned_sequence	254979d578d02b145d3b963f1cb177535338296b	2	Cruci_CruV-676,Cruci_CruV-677
Pdomain	Yellow	train	cleaned_sequence	d91a093cf99447350a2b2876228e76474896933e	2	Cruci_CruV_259,Cruci_CruV-697
Pdomain	Yellow	train	cleaned_sequence	6f8265ced3d7f9526d7b884d9b760b0b69c1958f	3	Cruci_CruV-646,Cruci_CruV-647,Cruci_CruV-648
Pdomain	Yellow	train	cleaned_sequence	a49a553079d9baa2244e6e52b2e79c978104e201	2	Cruci_CruV_505,Cruci_CruV_506
Pdomain	Yellow	train	cleaned_sequence	66cb88b84349823a81475a7256b6a8f9c8b54527	2	Cruci_CruV-894,Cruci_CruV-895
Pdomain	Yellow	train	cleaned_sequence	fc4b3dbe14325e8a3bd936de8f24175e16442bb2	2	Cruci_CruV_527,Cruci_CruV_528
Pdomain	Yellow	train	cleaned_sequence	9fc2c048f57284b458ad935f0b9419293d2e77ca	2	Cruci_PB_KX388517,Cruci_PB_KX388518
Pdomain	Yellow	train	cleaned_sequence	7707002fe4c7c47df530830340c4ca1b8691c3ca	2	Cruci_CruV-844,Cruci_CruV-845
Pdomain	Yellow	train	cleaned_sequence	d7b5c123d6c2e0aed829cd06dec2403727a10777	2	Cruci_CruV_211,Cruci_CruV_234
Pdomain	Yellow	train	cleaned_sequence	c7c7b3a7350602c86135c213d965f04782b21f5a	2	Cruci_CruV-815,Cruci_CruV-811
Pdomain	Yellow	train	cleaned_sequence	a001ea8ae4551908c93528f4b867781a8054b65a	7	Cruci_PB_KX388521,Cruci_PB_KX388522,Cruci_PB_KX388524,Cruci_PB_KX388526,Cruci_CruV-719,Cruci_PB_KX388525,Cruci_PB_KX388523
Pdomain	Yellow	train	cleaned_sequence	b5351883a9c1f4ebfd32fdbfbdc6832b84da794b	4	Cruci_CruV_243,Cruci_CruV_245,Cruci_CruV_276,Cruci_CruV_278
Pdomain	Yellow	train	cleaned_sequence	e651e994380f61f39764d02b45adbe3abdbe171e	2	Cruci_CruV-615,Cruci_CruV-616
Pdomain	Yellow	train	cleaned_sequence	5143c95cb71de201f69757abf078b6e4ef3be01b	2	Cruci_CruV-564,Cruci_CruV-565
Pdomain	Yellow	train	cleaned_sequence	b2288fa390243daa17ff7efcc9aa4f9e68960ab0	2	Cruci_CruV-754,Cruci_CruV-755
Pdomain	Yellow	train	cleaned_sequence	f6a9799f2cd23a7692f29c6ee755ecf98d851075	3	Cruci_CruV_146,Cruci_CruV_147,Cruci_CruV_148
Pdomain	Yellow	train	cleaned_sequence	0ade6f2e976ce01eb8a66667ade0ca97de278bf3	2	Cruci_CruV-692,Cruci_CruV-693
Pdomain	Yellow	train	cleaned_sequence	df19410097bc7f256b8d84d8b9cc5e6bd6bb7731	2	Cruci_CruV_250,Cruci_CruV_251
Pdomain	Yellow	train	cleaned_sequence	992ca6da18740fc9ec03b8415b0a4c51838f15e2	4	Cruci_PB_KX388527,Cruci_PB_KX388528,Cruci_PB_KX388529,Cruci_PB_KX388530
Pdomain	Yellow	train	cleaned_sequence	3811760cc0264f04bf593b17f6e9e02b3d09e10a	5	Cruci_CruV_272,Cruci_CruV_277,Cruci_CruV_281,Cruci_CruV_282,Cruci_CruV_364
Pdomain	Yellow	train	cleaned_sequence	897a96a2002dcada5e4bb9ebedd8f25e01e68529	2	Cruci_CruV_501,Cruci_CruV_509
Pdomain	Yellow	train	cleaned_sequence	3531102135eeb5780b284338edf93f3f11b18da8	2	Cruci_CruV_409,Cruci_CruV_410
Pdomain	Yellow	train	cleaned_sequence	0f37ccda126db907ca9d3e28b484bef29a876196	2	Ribo_JAAOEH010001845.1,Ribo_ND_025152
Pdomain	Yellow	train	cleaned_sequence	b99d345c7089134c9109250122307d4690657a00	2	Cruci_CruCGE_436,Cruci_CruV_434
Pdomain	Yellow	train	cleaned_sequence	35bfb1706481d411a5e0aa32f674364292ac24fc	2	Cruci_CruV-635,Cruci_CruV-636
Pdomain	Yellow	train	cleaned_sequence	d46ca2dfa11b5c16d72c709a8d0715b379c4f574	2	Cruci_CruV-826,Cruci_CruV-827
Pdomain	Yellow	train	cleaned_sequence	8938deba9b7b081d33e406b87a4b3d131d911c2a	2	Cruci_CruV-778,Cruci_CruV-779
Pdomain	Yellow	train	cleaned_sequence	79ed4ddfa63a2e7ffdc504f183c905c3bdb5003d	3	Cruci_CruV_453,Cruci_CruV_455,Cruci_CruV_456
Pdomain	Yellow	train	cleaned_sequence	9ae7330fa6492d3430d06e99dfe7927babf2742a	2	Ribo_ND_018983,Ribo_NC_032884
Pdomain	Yellow	train	cleaned_sequence	78ef964ccf17978c0224bf94340c940dec2981d1	2	Cruci_CruV-915,Cruci_CruV-916
Pdomain	Yellow	train	cleaned_sequence	d3d681458f5759bb1c6eab346ba67562c97e04ec	2	Ribo_ND_015828,Ribo_tomREF_NC_003633
Pdomain	Yellow	train	cleaned_sequence	d4601d9973a1e59c31b6716f7828de7c383d4d96	2	Ribo_ND_015659,Ribo_Melon_necrotic_spot_virus_NC_001504
Pdomain	Yellow	train	cleaned_sequence	c10b19201bd0a679d2f418f35d2bd4e78ad376c8	2	Ribo_tomREF_NC_000939,Ribo_ND_017058
Pdomain	Yellow	train	cleaned_sequence	a74b31382c382fdff125a537f756858c2f6df027	2	Ribo_ND_015690,Ribo_Galinsoga_Mosaic_Virus
Pdomain	Yellow	train	cleaned_sequence	12859b09cf740a0f5371494906a30ed7cbe224b8	2	Ribo_tomREF_NC_009533,Ribo_ND_016202
Pdomain	Yellow	train	cleaned_sequence	8ee11d2f2a060704fbadc5d843ab800ff3b1d62d	2	Ribo_tomREF_NC_005286,Ribo_ND_015995
Pdomain	Yellow	train	cleaned_sequence	5038a894bcca4d68f4e23c5a66a715b40f45fc41	2	Ribo_ND_019888,Ribo_tomREF_NC_007733
Pdomain	Yellow	train	cleaned_sequence	7d4110c96a1b2dce9aa1ea23b2142ed557cd81e6	2	Ribo_tomREF_NC_002187,Ribo_ND_015723
Pdomain	Yellow	train	cleaned_sequence	e50c5ed1726cea0c56cbfc3e8553c0c371d46c9c	2	Ribo_ND_017053,Ribo_Turnip_Crinkle_Virus_NC_003821
Pdomain	Yellow	train	cleaned_sequence	c42b36c5fec7a0f30436e3b62118b6334a66191b	2	Ribo_ND_015665,Ribo_tomREF_NC_001600
Pdomain	Yellow	train	cleaned_sequence	28a977253af283194d55b27df6a286533056bf2b	2	Ribo_Hibiscus_chlorotic_ringspot_virus_X86448,Ribo_ND_015813
Pdomain	Yellow	train	cleaned_sequence	27b0a036c674355bf13cca380178a1e22df85126	2	Cruci_CruV-883,Cruci_CruV-884
Pdomain	Yellow	train	cleaned_sequence	53ab51053125c55e2cc336d23c5dda4d27d1de15	2	Cruci_CruV-965,Cruci_CruV-966
Pdomain	Yellow	test	cleaned_sequence	b82d3c81bd92dca09d79a972a64c00e22b2005c9	2	Ribo_ND_130208,Ribo_Ga0187796_1206930
Pdomain	Yellow	test	cleaned_sequence	6b360c5de7d719e5287f2dd457111d63dd4552dc	2	Cruci_CruV_83,Cruci_CruV_84
Pdomain	Yellow	test	cleaned_sequence	a175158ca3037adaf322567a616858a9ad354793	2	Cruci_CruV_204,Cruci_CruV_205
Pdomain	Yellow	test	cleaned_sequence	e1fab80a19bdf472731b4d7a74eed667680df132	2	Cruci_CruV_164,Cruci_CruV_162
Pdomain	Yellow	test	cleaned_sequence	fa29a9127314d988245231f40df533edc5946994	2	Ribo_ND_025226,Ribo_JAAOEH010001932.1
Pdomain	Yellow	test	cleaned_sequence	14475ae28a8a601a33650ed40818ecd5a6c49c10	2	Ribo_ND_019228,Ribo_NC_033161
Pdomain	Yellow	test	cleaned_sequence	ae8e2b91498f600ff352722c012edc7f2cffd532	2	Ribo_ND_025095,Ribo_JAAOEH010001771.1
Pdomain	Yellow	test	cleaned_sequence	0cf3e87e1ffe6fdabe75ad4ec82609b9a16e4c5b	2	Cruci_PB_KX388514,Cruci_PB_KX388515
